INFO:__main__:Checkpoint: /home/ubuntu/evolve_SAP/openevolve_sap/experiments/experiment_20260626_092946
INFO:__main__:Experiment dir: /home/ubuntu/evolve_SAP/openevolve_sap/experiments/experiment_20260626_092946
INFO:__main__:Data source: live_experiment, nodes: 45, eval_runs: 52
INFO:__main__:Message: Live mode: checkpoint not ready yet (saved every 50 iterations). Showing evaluations from experiment.jsonl / eval_results.
 * Tip: There are .env files present. Install python-dotenv to use them.
 * Serving Flask app 'visualizer'
 * Debug mode: off
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8050
 * Running on http://195.209.208.58:8050
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782478101_afb7ae6c/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782478202_423a67d8/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782480481_a4c5f21f/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782482611_d41b41bf/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782462483_415ab6d3/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782462483_415ab6d3/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782462483_415ab6d3/2 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782470569_2a40ca4c/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782470569_2a40ca4c/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782470569_2a40ca4c/2 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782483069_ae7fb789/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782483069_ae7fb789/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782483069_ae7fb789/2 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782474480_df691694/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782474480_df691694/2 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782474480_df691694/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782465850_bf2304a7/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782473560_f12c9529/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782474105_97b1338b/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782467737_606abb8e/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782476257_26d2059f/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782481212_e3fec93b/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782458244_0b65a4ee/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782458244_0b65a4ee/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782458244_0b65a4ee/2 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782462530_cb7bc00e/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782462530_cb7bc00e/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782462530_cb7bc00e/2 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782457943_46218aa9/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782457943_46218aa9/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782457943_46218aa9/2 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782457598_a8ad333b/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782457950_ddc2679b/0 HTTP/1.1" 200 -
